"DesktopSource","PreviousArchive","Destination","Bytes","SHA256"
"C:\Users\李\Desktop\Q4探索\results\step2_probe\boundary_outward_cases.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\Q4探索\results\step2_probe\boundary_outward_cases.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\Q4探索\results\step2_probe\boundary_outward_cases.csv","93900","9B86EF16CA18F15C0456AA899D86DF60F39988B2D8A915C032A89117D853F019"
"C:\Users\李\Desktop\Q4探索\results\step2_probe\boundary_outward.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\Q4探索\results\step2_probe\boundary_outward.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\Q4探索\results\step2_probe\boundary_outward.json","2005","FAE14315457F043F3F1072987D5441BF6A3DF905CC2F6A0D2E85741522CC0532"
"C:\Users\李\Desktop\Q4探索\results\step2_probe\boundary_random_cases.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\Q4探索\results\step2_probe\boundary_random_cases.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\Q4探索\results\step2_probe\boundary_random_cases.csv","93722","491E3D57445D6B687D0DB428704622AF17C1DAE28689671A806F87784BD50416"
"C:\Users\李\Desktop\Q4探索\results\step2_probe\boundary_random.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\Q4探索\results\step2_probe\boundary_random.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\Q4探索\results\step2_probe\boundary_random.json","1979","CF7D0B09CE91AFA3F7F76543D7E0E5A4F3C09E3BD970C47A7004398B2415A320"
"C:\Users\李\Desktop\Q4探索\results\step2_probe\mixed_cases.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\Q4探索\results\step2_probe\mixed_cases.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\Q4探索\results\step2_probe\mixed_cases.csv","93894","230023FEF9C3615292B25096C68FD1A3C4E0D5787B7E0680373F9DB081544CEC"
"C:\Users\李\Desktop\Q4探索\results\step2_probe\mixed.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\Q4探索\results\step2_probe\mixed.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\Q4探索\results\step2_probe\mixed.json","2053","6A88B7B56241401FE808427FB7F2BF2986ECAF8EF5D34622E2F508B4A3BC6F54"
"C:\Users\李\Desktop\Q4探索\results\step2_probe\probe_report.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\Q4探索\results\step2_probe\probe_report.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\Q4探索\results\step2_probe\probe_report.json","10203","63165C034EFD72709794F6C6EE6F7B0ADA046076D6321D8072B4F138FEF69112"
"C:\Users\李\Desktop\Q4探索\results\step3_profile\boundary_outward_cases.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\Q4探索\results\step3_profile\boundary_outward_cases.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\Q4探索\results\step3_profile\boundary_outward_cases.csv","53881","6133696F63E52D35124A16A3C69026ECB85CE6FA5046B219D03DD5C0786462E2"
"C:\Users\李\Desktop\Q4探索\results\step3_profile\mixed_cases.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\Q4探索\results\step3_profile\mixed_cases.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\Q4探索\results\step3_profile\mixed_cases.csv","53165","042F632CE15C3C155874F7B3E9DF5AEBAD4D4646011FF499E26A37B49353E531"
"C:\Users\李\Desktop\Q4探索\results\step3_profile\profile.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\Q4探索\results\step3_profile\profile.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\Q4探索\results\step3_profile\profile.json","3005","4771B4A8E5A53F73E3CB7D6A94BC1BE837074D94FCECF175191005D10F6C1DDE"
"C:\Users\李\Desktop\Q4探索\results\step4d_validate3a\boundary_outward_cases.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\Q4探索\results\step4d_validate3a\boundary_outward_cases.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\Q4探索\results\step4d_validate3a\boundary_outward_cases.csv","123852","9AF4788CE7ECC454D4D62E0E6F096951E42FC7F443E8A23584743F5E57BCBFC2"
"C:\Users\李\Desktop\Q4探索\results\step4d_validate3a\boundary_outward.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\Q4探索\results\step4d_validate3a\boundary_outward.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\Q4探索\results\step4d_validate3a\boundary_outward.json","2634","405EF5A4B1A4456D207F076B371EEF2F3464917483BBB8A68AE32145D59B32A5"
"C:\Users\李\Desktop\Q4探索\results\step4d_validate3a\boundary_random_cases.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\Q4探索\results\step4d_validate3a\boundary_random_cases.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\Q4探索\results\step4d_validate3a\boundary_random_cases.csv","123614","E0E49299FC70E0DB4C06627C034023476CB48DDEEC028237E2F6FBC9AAA849A5"
"C:\Users\李\Desktop\Q4探索\results\step4d_validate3a\boundary_random.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\Q4探索\results\step4d_validate3a\boundary_random.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\Q4探索\results\step4d_validate3a\boundary_random.json","2593","67EBA1F59DD81BF04F58DF86BC0868FE9E176985AF615E6ADC19C3EDF18F5C1D"
"C:\Users\李\Desktop\Q4探索\results\step4d_validate3a\cplus3a_validation.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\Q4探索\results\step4d_validate3a\cplus3a_validation.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\Q4探索\results\step4d_validate3a\cplus3a_validation.json","17352","4988D800C63C3C98336C1C1E0E49F5AE268C6ECE05E35206B0BB35A768E2DDD1"
"C:\Users\李\Desktop\Q4探索\results\step4d_validate3a\min_radius_cases.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\Q4探索\results\step4d_validate3a\min_radius_cases.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\Q4探索\results\step4d_validate3a\min_radius_cases.csv","124008","9308E368D9E0AA466CFCD90F38A4804716872ABBD1924B89A5216EA88E1EE191"
"C:\Users\李\Desktop\Q4探索\results\step4d_validate3a\min_radius.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\Q4探索\results\step4d_validate3a\min_radius.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\Q4探索\results\step4d_validate3a\min_radius.json","2672","BBD68A6C0F0CC3F353CFED1F5A0D96B63CC5C035F16727C969462ED7F40FA87E"
"C:\Users\李\Desktop\Q4探索\results\step4d_validate3a\mixed_cases.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\Q4探索\results\step4d_validate3a\mixed_cases.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\Q4探索\results\step4d_validate3a\mixed_cases.csv","123852","D61335C62BC862712D611C2CD52B2B02E428BC7ED330556A5760607C16312952"
"C:\Users\李\Desktop\Q4探索\results\step4d_validate3a\mixed.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\Q4探索\results\step4d_validate3a\mixed.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\Q4探索\results\step4d_validate3a\mixed.json","2703","FBEF3E51F4B22F9EC011AA140F91D150E2AB465E22045A9B0D8F8ED7209A4D66"
"C:\Users\李\Desktop\Q4探索\results\step4d_validate3a\normal_cases.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\Q4探索\results\step4d_validate3a\normal_cases.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\Q4探索\results\step4d_validate3a\normal_cases.csv","310360","746F28FC6963BDAB6377330FCEBC2ECA07E02C181EF23F1BD48CBB535A15F3A3"
"C:\Users\李\Desktop\Q4探索\results\step4d_validate3a\normal.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\Q4探索\results\step4d_validate3a\normal.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\Q4探索\results\step4d_validate3a\normal.json","2674","B0768C56ED46236DF3304C0A69866DA0379F56235A7FFF8031800C36DAFFDDB6"
"C:\Users\李\Desktop\Q4探索\results\step4_azimuth\azimuth_summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\Q4探索\results\step4_azimuth\azimuth_summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\Q4探索\results\step4_azimuth\azimuth_summary.json","9853","946042B012ADF1D70CC8B3E5ED43F29918A2F419523365CB464FD7A8F34A72F3"
"C:\Users\李\Desktop\Q4探索\results\step4_azimuth\boundary_outward_cases.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\Q4探索\results\step4_azimuth\boundary_outward_cases.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\Q4探索\results\step4_azimuth\boundary_outward_cases.csv","92570","39FC75388DC1853C103AB374C6907EBBCF35ADBD6F49238F6C3381D8290CBD77"
"C:\Users\李\Desktop\Q4探索\results\step4_azimuth\boundary_outward.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\Q4探索\results\step4_azimuth\boundary_outward.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\Q4探索\results\step4_azimuth\boundary_outward.json","1985","9B729344DB9914ABD6384AB46A2DC9FF85E9BBB138DB755E88941632D5382C82"
"C:\Users\李\Desktop\Q4探索\results\step4_azimuth\boundary_random_cases.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\Q4探索\results\step4_azimuth\boundary_random_cases.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\Q4探索\results\step4_azimuth\boundary_random_cases.csv","92075","FF4366BE024DAB87AC2ABBA9FB2C755B1329A26AAD292B860C8CB546C959CECE"
"C:\Users\李\Desktop\Q4探索\results\step4_azimuth\boundary_random.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\Q4探索\results\step4_azimuth\boundary_random.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\Q4探索\results\step4_azimuth\boundary_random.json","1998","99E71E7DA6FB6C966DB21EB7D1DC98087464318C674C53D936313ABA8BA75759"
"C:\Users\李\Desktop\Q4探索\results\step4_azimuth\min_radius_cases.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\Q4探索\results\step4_azimuth\min_radius_cases.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\Q4探索\results\step4_azimuth\min_radius_cases.csv","92447","021C39E06C9D5DB9576454203F816C515C04CB1141E56CC86EBE32000D08642A"
"C:\Users\李\Desktop\Q4探索\results\step4_azimuth\min_radius.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\Q4探索\results\step4_azimuth\min_radius.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\Q4探索\results\step4_azimuth\min_radius.json","2036","F3FACE9370709461DD229FC3CBBFA4611BC09C1BBF75CF785C7AEBF35F971BDF"
"C:\Users\李\Desktop\Q4探索\results\step4_azimuth\mixed_cases.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\Q4探索\results\step4_azimuth\mixed_cases.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\Q4探索\results\step4_azimuth\mixed_cases.csv","92199","19E9719C4DC2943664718EAEA736A5024F5273F5A53443186317ABBF958EEF8F"
"C:\Users\李\Desktop\Q4探索\results\step4_azimuth\mixed.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\Q4探索\results\step4_azimuth\mixed.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\Q4探索\results\step4_azimuth\mixed.json","2037","ABBEC31ADB9681E0996FDD25540BB8C5BEEEA4BAC9C6E9AC5C09EFBF1C42D561"
"C:\Users\李\Desktop\Q4探索\results\step4_azimuth\normal_cases.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\Q4探索\results\step4_azimuth\normal_cases.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\Q4探索\results\step4_azimuth\normal_cases.csv","138642","C22B85171014DBD2A90B31E3C3CAC7CA5F8D81E6AE16DF3225A1F0B0D8338246"
"C:\Users\李\Desktop\Q4探索\results\step4_azimuth\normal.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\Q4探索\results\step4_azimuth\normal.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\Q4探索\results\step4_azimuth\normal.json","2029","5254BB69905789503A154F0459FCE03CD0DA2233D2E044443FA59A6A58575752"
"C:\Users\李\Desktop\Q4探索\results\step5_probe3\probe3_report.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\Q4探索\results\step5_probe3\probe3_report.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\Q4探索\results\step5_probe3\probe3_report.json","862","896200FCAF9BCCDF30A55C095D50F3F5664404D4C42FEF9E5FC25092DBA570D2"
"C:\Users\李\Desktop\Q4探索\results\step6b_nogate\boundary_outward_cases.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\Q4探索\results\step6b_nogate\boundary_outward_cases.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\Q4探索\results\step6b_nogate\boundary_outward_cases.csv","127923","E14679D8CFA28B4784D4C4901FBF6404AC429443E56FA320FDBCD19226C9DD33"
"C:\Users\李\Desktop\Q4探索\results\step6b_nogate\boundary_outward.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\Q4探索\results\step6b_nogate\boundary_outward.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\Q4探索\results\step6b_nogate\boundary_outward.json","2634","440D7D8CB1C9C45046802E82C2B94DEF58AED95DDBE2FB4F591118AFE435F172"
"C:\Users\李\Desktop\Q4探索\results\step6b_nogate\boundary_random_cases.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\Q4探索\results\step6b_nogate\boundary_random_cases.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\Q4探索\results\step6b_nogate\boundary_random_cases.csv","127583","57D60DDF8B3E871C5AEE44D7F072FC492A18839145823B7B1068CF3CB6C25461"
"C:\Users\李\Desktop\Q4探索\results\step6b_nogate\boundary_random.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\Q4探索\results\step6b_nogate\boundary_random.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\Q4探索\results\step6b_nogate\boundary_random.json","2612","B6B704FCD4F8EFB84AC56337342E005742843CFAD4803322E535E73C76181261"
"C:\Users\李\Desktop\Q4探索\results\step6b_nogate\min_radius_cases.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\Q4探索\results\step6b_nogate\min_radius_cases.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\Q4探索\results\step6b_nogate\min_radius_cases.csv","128410","9A9C9C8375E1C711E2D4C8A2C8BAB7ED0EC3AB8F850049669860F810F80B684E"
"C:\Users\李\Desktop\Q4探索\results\step6b_nogate\min_radius.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\Q4探索\results\step6b_nogate\min_radius.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\Q4探索\results\step6b_nogate\min_radius.json","2691","75E14741E1BA57B8685E22F538FAF886EBAAB15ADE113C18718CCBCCC442AF51"
